val_auroc,val_aurocs_epoch,test_auroc,model_path,final_train_loss,train_loss_history,val_loss_history,val_No Finding,test_No Finding,val_Atelectasis,test_Atelectasis,val_Cardiomegaly,test_Cardiomegaly,val_Effusion,test_Effusion,val_Infiltration,test_Infiltration,val_Mass,test_Mass,val_Nodule,test_Nodule,val_Pneumonia,test_Pneumonia,val_Pneumothorax,test_Pneumothorax,val_Consolidation,test_Consolidation,val_Edema,test_Edema,val_Emphysema,test_Emphysema,val_Fibrosis,test_Fibrosis,val_Pleural_Thickening,test_Pleural_Thickening,val_Hernia,test_Hernia
0.8059523780769706,"[0.731938207121861, 0.7698348734517979, 0.7650145751716895, 0.7928958829366064, 0.7923242232987316, 0.7970364058991783, 0.7984124338158687, 0.7977484723338115, 0.8058362493977212, 0.8067914219359034, 0.8113204476587016, 0.8113546620861283, 0.8149023525138311, 0.8146498894484265, 0.8059523780769706]",0.8124413270624183,/student/csc490_project/shared/training/vgg19.tv_in1k.pt,0.16443768462120759,"[0.20062579759131602, 0.1921215026525826, 0.18686245115004418, 0.18351235514945857, 0.18095309404065696, 0.17891073507915548, 0.17710755836536607, 0.1757163984072584, 0.1740575670885543, 0.1724501303980142, 0.17092148733999185, 0.1693245105445385, 0.16772393479761555, 0.166264000910569, 0.16443768462120759]","[0.1927668628591481, 0.18554185156515518, 0.185841828763355, 0.1801597882186734, 0.18053693330283602, 0.17908532107465489, 0.1773581693360452, 0.17926480004639733, 0.17856874268469508, 0.17876603933820112, 0.17767545842121593, 0.1762157021696831, 0.17574707536178447, 0.1775636930820034, 0.17915468053285813]",0.7802300828585103,0.7823516931700987,0.8081543827698845,0.796945425112276,0.8827212815527885,0.882859381867628,0.8783346470182803,0.8760654464974673,0.6996672639750974,0.7010000950213695,0.8297574591691295,0.842066510351138,0.7552030628433435,0.7614138332266676,0.6713615093130287,0.7270948992602233,0.8478325055130196,0.8508451913007111,0.7745738238928204,0.7857651769055564,0.8635470414593831,0.8881450311847198,0.9012023919810805,0.8988715023767256,0.7391516336608799,0.7712131093905719,0.7438300018468795,0.7917325368703049,0.9137185833004363,0.8302500734008195
