val_auroc,val_aurocs_epoch,test_auroc,model_path,final_train_loss,train_loss_history,val_loss_history,val_No Finding,test_No Finding,val_Atelectasis,test_Atelectasis,val_Cardiomegaly,test_Cardiomegaly,val_Effusion,test_Effusion,val_Infiltration,test_Infiltration,val_Mass,test_Mass,val_Nodule,test_Nodule,val_Pneumonia,test_Pneumonia,val_Pneumothorax,test_Pneumothorax,val_Consolidation,test_Consolidation,val_Edema,test_Edema,val_Emphysema,test_Emphysema,val_Fibrosis,test_Fibrosis,val_Pleural_Thickening,test_Pleural_Thickening,val_Hernia,test_Hernia
0.8068153822601498,"[0.7074588252422704, 0.7466289459349466, 0.7730044359863419, 0.7816504568007989, 0.7882592184926219, 0.7946018480500487, 0.79842457303728, 0.7924243164902262, 0.8031149706014725, 0.7957487002853326, 0.804119283952132, 0.8042722672998621, 0.807742648340244, 0.8048298132995615, 0.8084547801434032, 0.803946386983259, 0.8068153822601498]",0.8153516304534104,/student/csc490_project/shared/training_gamma/training_gamma_1.0/vgg19.tv_in1k.pt,0.16349876968500515,"[0.20151606642648698, 0.19311216963697375, 0.18855137585442724, 0.18538215698114013, 0.18266110286661766, 0.18044921840896935, 0.17861437627333937, 0.1768255327033197, 0.17521639001230158, 0.17359180658283394, 0.17236385623492845, 0.1710180656075841, 0.16929724329204215, 0.16826793564998402, 0.16649028536507754, 0.1650140029188942, 0.16349876968500515]","[0.1941505840270195, 0.18894071348531302, 0.1846885003723464, 0.18167699243721747, 0.18090807749933108, 0.17879662033289584, 0.1772386670643247, 0.18000792511901276, 0.178185376804322, 0.17853685634665536, 0.1765103944182006, 0.176829892646543, 0.17607832105754506, 0.1763111276519593, 0.17774985044880576, 0.18210142672191873, 0.17871164938781497]",0.7773831118047947,0.7801226959677283,0.8036190287218155,0.7955849713326262,0.8849359843991638,0.8774828838197638,0.8745746143455053,0.8802728850864509,0.7120320299661551,0.7040166880336618,0.8390623007065623,0.828247556472994,0.7418755894978036,0.7533094842161185,0.6834868442526877,0.7623215305539692,0.8649674492448307,0.8605354438605217,0.7827840578378212,0.7920838594366383,0.8701099021527993,0.8834444297751572,0.91569194540506,0.9131203749764277,0.7646580851337328,0.8002138476870656,0.7687276421031695,0.7967477224795412,0.8183221483303472,0.8027700831024931
